ID,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,price
792,20140626T000000,98155,47.7651,-122.291,,1.0,1010.0,7200.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1975.0,0.0,1890.0,9248.0,285000.0
1323,20140530T000000,98011,47.7709,-122.212,5.0,2.5,,23265.0,1.0,0.0,,3.0,8.0,2990.0,100.0,1957.0,,2560.0,18773.0,458000.0
496,20150203T000000,98028,47.776,-122.24,4.0,2.5,2010.0,6294.0,,0.0,,3.0,7.0,2010.0,0.0,2000.0,0.0,1870.0,4394.0,427500.0
775,20141013T000000,98007,47.6006,-122.153,4.0,2.5,3810.0,13579.0,2.0,0.0,,3.0,10.0,3810.0,0.0,2003.0,,3310.0,9270.0,920000.0
1087,20140507T000000,98056,47.5304,-122.202,2.0,2.25,2550.0,5663.0,1.0,0.0,0.0,3.0,10.0,1720.0,830.0,2011.0,,2560.0,3828.0,630000.0
855,20150415T000000,98178,47.4973,-122.256,3.0,1.0,1360.0,5967.0,,0.0,0.0,3.0,6.0,1360.0,0.0,1954.0,0.0,1360.0,6052.0,265000.0
142,20140722T000000,98115,47.6733,-122.301,,1.75,2070.0,5500.0,,0.0,0.0,4.0,7.0,1130.0,940.0,1946.0,,1800.0,4400.0,645000.0
1566,20141001T000000,98055,47.4406,-122.194,4.0,1.0,1860.0,,1.0,0.0,,,7.0,1860.0,,1955.0,0.0,1560.0,8505.0,265000.0
1506,20140627T000000,98168,47.4971,-122.334,2.0,1.0,,8100.0,1.0,0.0,0.0,3.0,,1020.0,0.0,1940.0,0.0,1200.0,12500.0,195000.0
1244,20141117T000000,98166,47.4163,-122.34,,,,6200.0,1.0,0.0,0.0,,,,0.0,1954.0,0.0,1410.0,14000.0,274000.0
783,20140505T000000,98033,47.6891,-122.159,3.0,1.0,,77972.0,1.0,0.0,0.0,3.0,7.0,1330.0,0.0,1928.0,,1340.0,17689.0,900000.0
602,20140909T000000,98199,47.6398,-122.39,,2.5,3200.0,7863.0,1.0,0.0,3.0,5.0,,,1600.0,1959.0,0.0,2640.0,,1308000.0
37,20150318T000000,98108,47.5211,-122.33,2.0,1.75,1740.0,5100.0,1.0,,0.0,3.0,6.0,580.0,1160.0,1915.0,0.0,1440.0,5100.0,205000.0
425,20141023T000000,98075,47.5882,-122.01,,3.75,2540.0,20662.0,2.0,0.0,0.0,,10.0,2540.0,0.0,1998.0,0.0,2490.0,37731.0,800000.0
42,20150316T000000,98002,47.3098,-122.21,2.0,1.0,1600.0,8961.0,1.0,0.0,0.0,4.0,7.0,1390.0,,1949.0,0.0,1502.0,6798.0,218500.0
376,20140821T000000,98053,47.64,-121.966,,1.0,1300.0,8800.0,,0.0,,3.0,7.0,1300.0,0.0,1977.0,0.0,1600.0,,326188.0
1548,20141117T000000,98011,47.754,-122.215,3.0,2.5,2180.0,4533.0,2.0,0.0,,3.0,7.0,2180.0,0.0,2010.0,0.0,2180.0,7347.0,496000.0
575,20140521T000000,98103,47.6993,-122.346,3.0,2.5,1530.0,1131.0,3.0,0.0,0.0,3.0,8.0,1530.0,0.0,2009.0,,1530.0,1509.0,360000.0
464,20150105T000000,98188,47.4274,-122.28,5.0,4.5,3540.0,21217.0,2.0,,0.0,4.0,8.0,2940.0,,,0.0,1290.0,12040.0,707000.0
1306,20141203T000000,98103,47.6885,-122.337,2.0,,950.0,3960.0,1.0,0.0,0.0,3.0,7.0,950.0,0.0,1941.0,,,4050.0,482000.0
235,20150423T000000,98059,47.5041,-122.102,3.0,,2190.0,220414.0,,0.0,0.0,4.0,7.0,1330.0,860.0,,0.0,2550.0,175982.0,530000.0
395,20141124T000000,98133,47.7368,-122.337,3.0,2.5,2020.0,7800.0,1.0,0.0,,4.0,7.0,1330.0,690.0,1958.0,,1870.0,,444950.0
296,20140612T000000,98133,47.729,-122.35,4.0,2.5,,7245.0,2.0,0.0,0.0,3.0,7.0,2140.0,0.0,2003.0,0.0,2080.0,7875.0,495000.0
892,20140520T000000,98056,47.4923,-122.165,3.0,1.0,,5000.0,1.0,0.0,0.0,4.0,6.0,1050.0,0.0,1967.0,0.0,1050.0,5200.0,200000.0
746,20140827T000000,98038,47.4213,-122.033,3.0,2.5,2280.0,213879.0,2.0,0.0,0.0,3.0,8.0,2280.0,0.0,,0.0,,178160.0,364250.0
267,20140806T000000,98077,47.7716,-122.101,,1.75,2300.0,43560.0,1.0,,0.0,4.0,7.0,1350.0,950.0,1979.0,0.0,,57000.0,525000.0
1304,20140521T000000,98103,47.686,-122.341,2.0,1.0,1030.0,4841.0,1.0,0.0,0.0,3.0,7.0,,110.0,1939.0,0.0,1530.0,4944.0,535000.0
26,20140902T000000,98052,47.6968,-122.102,3.0,,3190.0,10223.0,2.0,0.0,,3.0,,2560.0,630.0,1994.0,0.0,3120.0,9735.0,795000.0
1243,20141223T000000,98166,47.4176,-122.343,3.0,3.0,,,2.0,0.0,3.0,3.0,9.0,3780.0,450.0,1951.0,2000.0,,27201.0,887500.0
623,20140516T000000,98146,47.506,-122.384,2.0,1.0,2020.0,7200.0,1.0,0.0,3.0,,,1700.0,320.0,,0.0,2020.0,7200.0,720000.0
1149,20140512T000000,98077,47.7702,-122.066,,3.0,,258746.0,1.5,0.0,0.0,4.0,9.0,3200.0,1330.0,2003.0,0.0,3430.0,83199.0,950000.0
165,20140917T000000,98023,47.3071,-122.36,4.0,2.75,2370.0,,,0.0,0.0,,7.0,2370.0,0.0,1989.0,0.0,,7320.0,310000.0
645,20141113T000000,98126,47.5328,-122.379,4.0,1.0,1440.0,7404.0,1.0,0.0,0.0,3.0,,1080.0,360.0,1918.0,0.0,,7436.0,250000.0
571,20150102T000000,98052,47.6327,-122.109,4.0,3.5,2770.0,3330.0,2.0,0.0,0.0,3.0,8.0,1970.0,800.0,,0.0,2180.0,3380.0,748000.0
1208,20140506T000000,98117,47.6992,-122.379,4.0,2.0,2060.0,5000.0,1.0,0.0,0.0,3.0,7.0,1030.0,1030.0,1949.0,2013.0,1280.0,5000.0,612500.0
1126,20150226T000000,98004,47.5983,-122.2,,2.5,2100.0,4097.0,2.0,0.0,0.0,3.0,,,,,0.0,1780.0,4764.0,999999.0
1427,20150427T000000,98008,47.6275,-122.12,3.0,2.0,2570.0,,1.5,0.0,0.0,3.0,8.0,2570.0,,1965.0,0.0,2660.0,,670000.0
136,20141121T000000,98059,47.4874,-122.152,3.0,2.5,1520.0,3041.0,,0.0,0.0,3.0,7.0,,0.0,2009.0,0.0,1820.0,,333000.0
728,20141017T000000,98001,47.3413,-122.29,3.0,2.0,1760.0,9282.0,1.0,0.0,0.0,5.0,7.0,1100.0,660.0,1947.0,0.0,1730.0,7500.0,215000.0
804,20141211T000000,98115,47.6865,-122.266,5.0,3.75,3700.0,7920.0,,,4.0,3.0,9.0,,800.0,1983.0,0.0,2860.0,6360.0,1400000.0
1219,20141216T000000,98116,47.5828,-122.396,3.0,2.5,2180.0,5000.0,1.0,0.0,0.0,4.0,8.0,1240.0,940.0,1977.0,0.0,2000.0,5000.0,625000.0
1394,20141106T000000,98007,47.5941,-122.142,3.0,1.0,1060.0,7638.0,1.0,0.0,0.0,5.0,,1060.0,,1966.0,0.0,1470.0,8097.0,420000.0
920,20150415T000000,98144,47.5926,-122.3,2.0,1.5,830.0,1034.0,,0.0,0.0,,,830.0,0.0,2009.0,0.0,1130.0,2534.0,345000.0
1139,20150402T000000,98115,47.6845,-122.315,3.0,1.5,1180.0,1231.0,,0.0,0.0,3.0,7.0,1180.0,0.0,,,1280.0,3360.0,435000.0
109,20150102T000000,98075,47.5874,-121.965,4.0,,4930.0,22093.0,2.0,0.0,3.0,3.0,12.0,4930.0,0.0,2004.0,0.0,4630.0,18889.0,1465000.0
1372,20150312T000000,98059,47.5018,-122.126,3.0,2.0,1540.0,67953.0,1.0,0.0,0.0,3.0,7.0,,0.0,1997.0,0.0,1250.0,9100.0,445000.0
325,20140926T000000,98040,47.5639,-122.223,5.0,3.75,3570.0,10125.0,2.0,0.0,0.0,3.0,10.0,3570.0,0.0,2014.0,0.0,1760.0,10125.0,1600000.0
1159,20150331T000000,98003,47.3255,-122.304,,1.0,1250.0,,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1954.0,0.0,1680.0,8633.0,282950.0
1318,20150324T000000,98133,47.7635,-122.335,,1.75,2360.0,8116.0,1.0,0.0,0.0,,7.0,1180.0,1180.0,1916.0,,1670.0,8160.0,397950.0
160,20141201T000000,98023,47.3061,-122.36,3.0,2.5,,7062.0,,0.0,0.0,3.0,8.0,2450.0,0.0,1993.0,0.0,1960.0,7200.0,299000.0
975,20140916T000000,98115,47.6879,-122.298,4.0,1.75,2350.0,5946.0,,0.0,,3.0,8.0,1350.0,1000.0,1957.0,0.0,2060.0,6000.0,555000.0
725,20150506T000000,98042,47.3733,-122.162,3.0,,,7611.0,2.0,0.0,,3.0,8.0,2026.0,0.0,2010.0,0.0,,7611.0,358000.0
39,20150417T000000,98002,47.3115,-122.209,3.0,1.5,1070.0,6601.0,1.0,0.0,0.0,3.0,6.0,1070.0,,1985.0,0.0,1030.0,,219950.0
1305,20140815T000000,98103,47.6857,-122.341,3.0,1.0,1530.0,4944.0,1.0,0.0,,3.0,7.0,1530.0,0.0,1950.0,0.0,1500.0,4944.0,640000.0
492,20150120T000000,98042,47.3617,-122.061,,2.0,1470.0,16500.0,1.0,0.0,0.0,,7.0,1470.0,0.0,1961.0,,1720.0,14406.0,300000.0
964,20150420T000000,98077,47.7687,-122.036,3.0,2.5,2790.0,53143.0,2.0,0.0,0.0,4.0,9.0,2790.0,0.0,,0.0,,,815000.0
485,20150114T000000,98003,47.3473,-122.314,,2.25,2510.0,,,0.0,0.0,3.0,,2510.0,0.0,,0.0,1870.0,8017.0,358000.0
551,20150209T000000,98008,47.6316,-122.121,,2.0,1470.0,10291.0,,0.0,0.0,4.0,7.0,1470.0,0.0,1963.0,,1460.0,9601.0,465000.0
1564,20141117T000000,98031,47.4088,-122.192,4.0,2.5,1810.0,,,0.0,0.0,3.0,8.0,1810.0,,1999.0,0.0,1850.0,5003.0,295000.0
397,20150421T000000,98133,47.7356,-122.335,4.0,2.25,2040.0,9565.0,1.0,0.0,0.0,3.0,,,,1959.0,0.0,1890.0,,450000.0
421,20140829T000000,98075,47.5888,-122.011,4.0,2.5,2470.0,77550.0,1.0,0.0,0.0,4.0,7.0,2470.0,0.0,1987.0,0.0,2490.0,40894.0,635000.0
726,20140626T000000,98001,47.3424,-122.289,5.0,,2080.0,16117.0,1.0,0.0,,5.0,,1740.0,340.0,1959.0,0.0,1510.0,13068.0,254000.0
1142,20140805T000000,98053,47.683,-122.063,,3.25,3900.0,40962.0,,0.0,0.0,3.0,10.0,3900.0,0.0,1991.0,0.0,1730.0,,780000.0
1052,20140815T000000,98117,47.6772,-122.399,4.0,3.5,2970.0,5000.0,2.0,,,3.0,9.0,2200.0,770.0,2001.0,0.0,1470.0,4560.0,866800.0
1428,20150305T000000,98008,47.6293,-122.121,3.0,1.75,1600.0,7232.0,1.0,0.0,0.0,3.0,8.0,1600.0,0.0,1966.0,0.0,1970.0,8120.0,453000.0
180,20140903T000000,98019,47.736,-121.965,3.0,2.5,1620.0,,2.0,0.0,0.0,,7.0,,0.0,2001.0,0.0,1620.0,4644.0,345000.0
1034,20150109T000000,98107,47.6685,-122.365,3.0,2.25,1450.0,1540.0,2.0,0.0,,3.0,8.0,1180.0,270.0,2005.0,0.0,1450.0,1540.0,465000.0
927,20140731T000000,98075,47.5926,-122.047,3.0,,1400.0,12155.0,1.0,0.0,0.0,4.0,7.0,1400.0,0.0,1977.0,,2540.0,23522.0,460000.0
131,20141215T000000,98075,47.5837,-121.971,5.0,3.75,3830.0,8131.0,2.0,0.0,0.0,3.0,,3830.0,0.0,2005.0,0.0,3570.0,7290.0,852500.0
638,20140708T000000,98027,47.5338,-122.067,3.0,,,3582.0,,0.0,,3.0,,1720.0,770.0,2005.0,0.0,1445.0,1590.0,550000.0
1216,20150501T000000,98199,47.6515,-122.397,4.0,2.0,1990.0,6000.0,1.0,0.0,0.0,3.0,9.0,1260.0,,1956.0,2015.0,1770.0,6000.0,872500.0
1081,20141020T000000,98005,47.5882,-122.155,3.0,1.5,1040.0,10323.0,1.0,,0.0,4.0,7.0,,,,0.0,1580.0,7200.0,411100.0
1521,20140724T000000,98027,47.497,-122.088,5.0,2.75,3000.0,25175.0,1.0,0.0,0.0,4.0,7.0,1500.0,1500.0,1961.0,0.0,2170.0,40523.0,379000.0
1342,20140514T000000,98075,47.5886,-121.989,4.0,3.25,3200.0,7081.0,2.0,,,3.0,9.0,3200.0,0.0,2004.0,0.0,3120.0,6094.0,707000.0
220,20141209T000000,98106,47.5145,-122.365,,2.0,2100.0,8160.0,1.0,0.0,,3.0,7.0,1200.0,900.0,1959.0,,1140.0,,283000.0
936,20141226T000000,98075,47.5953,-122.039,4.0,3.25,3830.0,,2.0,0.0,0.0,3.0,10.0,3830.0,0.0,2001.0,0.0,2555.0,5204.0,860000.0
107,20140714T000000,98075,47.5852,-121.966,4.0,4.0,5320.0,20041.0,2.0,0.0,,3.0,11.0,5320.0,0.0,2003.0,,4640.0,17268.0,1062500.0
1531,20140913T000000,98075,47.5847,-122.081,4.0,1.75,3100.0,21303.0,1.0,,,4.0,9.0,3100.0,0.0,1962.0,0.0,3480.0,9697.0,950000.0
1129,20140911T000000,98075,47.5886,-122.074,3.0,2.5,,14374.0,2.0,0.0,,3.0,8.0,2290.0,0.0,1983.0,2012.0,2290.0,33450.0,622500.0
323,20150421T000000,98040,47.5653,-122.223,4.0,3.25,3410.0,10125.0,2.0,0.0,,3.0,,3410.0,0.0,2007.0,0.0,2290.0,,1575000.0
685,20140930T000000,98002,47.3452,-122.209,4.0,2.75,2475.0,4000.0,2.0,0.0,0.0,3.0,7.0,2475.0,0.0,,0.0,2475.0,4000.0,329900.0
1211,20140815T000000,98117,47.6985,-122.387,3.0,1.75,2280.0,7800.0,1.0,0.0,3.0,4.0,8.0,1360.0,920.0,1941.0,,2280.0,5200.0,750000.0
377,20140728T000000,98053,47.6393,-121.967,3.0,,1810.0,10860.0,,,0.0,3.0,7.0,1810.0,0.0,1967.0,0.0,1420.0,11982.0,407450.0
1339,20140528T000000,98004,47.584,-122.198,3.0,1.75,,9800.0,1.0,0.0,0.0,4.0,,1140.0,350.0,,,2310.0,9800.0,745000.0
770,20150415T000000,98116,47.5718,-122.385,4.0,3.0,1920.0,4000.0,,0.0,0.0,4.0,,1540.0,380.0,,0.0,,4000.0,667500.0
915,20140928T000000,98056,47.5073,-122.168,4.0,,,5650.0,2.0,0.0,0.0,3.0,7.0,2230.0,0.0,2011.0,0.0,1590.0,7241.0,440000.0
295,20140908T000000,98133,47.7304,-122.352,3.0,1.0,1010.0,6300.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1957.0,0.0,1480.0,7480.0,300000.0
179,20140701T000000,98019,47.7362,-121.967,3.0,2.25,,5128.0,2.0,0.0,0.0,,7.0,1660.0,0.0,,0.0,1680.0,4652.0,300000.0
274,20140623T000000,98168,47.5136,-122.313,,1.0,1620.0,9450.0,1.5,0.0,,3.0,7.0,1620.0,0.0,1928.0,0.0,2070.0,,265000.0
1488,20141009T000000,98070,47.4141,-122.47,4.0,3.0,,,2.0,0.0,0.0,3.0,9.0,3230.0,0.0,1999.0,0.0,1600.0,144619.0,950000.0
1542,20141216T000000,98011,47.761,-122.214,1.0,1.0,920.0,,1.5,0.0,0.0,3.0,6.0,920.0,0.0,1944.0,1980.0,2260.0,14025.0,310000.0
1118,20140522T000000,98168,47.5119,-122.329,,1.0,820.0,10270.0,1.0,0.0,0.0,3.0,7.0,,0.0,1954.0,0.0,1670.0,10086.0,150000.0
1540,20140623T000000,98133,47.7512,-122.342,3.0,1.75,,10150.0,1.5,0.0,0.0,3.0,7.0,1660.0,0.0,,0.0,1640.0,8906.0,350000.0
390,20140505T000000,98199,47.6382,-122.397,,2.75,2600.0,5390.0,1.0,0.0,0.0,4.0,8.0,1300.0,1300.0,1960.0,,2550.0,5600.0,855000.0
1450,20140805T000000,98005,47.6378,-122.185,4.0,1.75,2160.0,39430.0,1.0,,0.0,4.0,8.0,1660.0,,1974.0,0.0,2430.0,,753000.0
111,20150401T000000,98075,47.5848,-121.969,5.0,3.5,,14925.0,2.0,0.0,0.0,3.0,11.0,4380.0,0.0,2003.0,,4310.0,14633.0,945000.0
1035,20141118T000000,98107,47.6674,-122.365,3.0,,,5000.0,1.0,0.0,0.0,4.0,7.0,1090.0,230.0,1920.0,,1700.0,5000.0,594000.0
279,20140507T000000,98116,47.5656,-122.4,4.0,2.75,2600.0,6050.0,2.0,,,5.0,8.0,1960.0,,,0.0,,6050.0,749950.0
148,20140925T000000,98023,47.3124,-122.351,3.0,2.5,1480.0,7210.0,1.0,0.0,,3.0,7.0,1180.0,,1986.0,0.0,1690.0,7396.0,276200.0
264,20150316T000000,98072,47.7648,-122.112,4.0,2.5,,94855.0,1.0,,,4.0,9.0,1910.0,1260.0,1978.0,0.0,,65340.0,799000.0
890,20140617T000000,98056,47.4942,-122.166,2.0,1.5,1480.0,7276.0,1.0,0.0,,4.0,6.0,940.0,540.0,1978.0,0.0,1090.0,6710.0,269500.0
799,20150220T000000,98077,47.7631,-122.028,3.0,,1780.0,214315.0,1.0,0.0,0.0,3.0,7.0,1780.0,0.0,1954.0,0.0,,133419.0,643000.0
758,20150105T000000,98027,47.5052,-121.906,,3.75,3890.0,,,0.0,0.0,3.0,,,0.0,2007.0,0.0,1610.0,23142.0,850000.0
494,20140826T000000,98028,47.776,-122.239,2.0,,,3504.0,2.0,0.0,0.0,3.0,7.0,1860.0,0.0,2000.0,0.0,,4246.0,380000.0
1251,20150323T000000,98022,47.2495,-121.97,2.0,1.0,2360.0,105850.0,,0.0,2.0,2.0,6.0,1180.0,1180.0,1947.0,0.0,2640.0,,370000.0
1549,20140715T000000,98004,47.6217,-122.198,,1.5,1370.0,8671.0,1.0,0.0,0.0,,7.0,,0.0,,0.0,,8671.0,815000.0
288,20141027T000000,98116,47.5734,-122.412,3.0,1.75,,4800.0,,0.0,0.0,3.0,7.0,,700.0,1941.0,1996.0,1510.0,4800.0,530000.0
598,20141030T000000,98199,47.6456,-122.389,,2.25,2960.0,7680.0,1.0,0.0,2.0,5.0,8.0,,1410.0,1958.0,,2860.0,,1050000.0
784,20140527T000000,98052,47.679,-122.153,4.0,2.5,3330.0,7399.0,2.0,0.0,0.0,3.0,9.0,,0.0,2009.0,0.0,2640.0,8601.0,760000.0
22,20150428T000000,98052,47.6944,-122.102,3.0,2.5,2870.0,13695.0,2.0,0.0,0.0,3.0,10.0,2870.0,,,0.0,2840.0,8472.0,872750.0
263,20150108T000000,98072,47.762,-122.11,,,1780.0,10748.0,2.0,0.0,0.0,,8.0,1780.0,0.0,1964.0,0.0,,,395000.0
703,20140610T000000,98075,47.5868,-122.033,3.0,2.5,2510.0,6320.0,2.0,0.0,,3.0,9.0,2510.0,0.0,1996.0,0.0,2518.0,5819.0,659000.0
1143,20141013T000000,98011,47.7669,-122.206,2.0,1.0,,,,,0.0,4.0,6.0,990.0,0.0,1953.0,0.0,1300.0,11500.0,325000.0
739,20140926T000000,98042,47.4206,-122.155,2.0,1.0,1020.0,47044.0,1.0,0.0,0.0,5.0,7.0,1020.0,0.0,1904.0,1958.0,1930.0,12139.0,279000.0
1286,20140812T000000,98075,47.5928,-122.086,4.0,3.25,7000.0,28206.0,1.0,1.0,4.0,,12.0,3500.0,3500.0,1991.0,0.0,4913.0,14663.0,3200000.0
1386,20150429T000000,98004,47.5877,-122.196,4.0,3.25,3950.0,10912.0,2.0,0.0,0.0,3.0,10.0,,0.0,2003.0,0.0,3000.0,10998.0,1780000.0
1270,20140917T000000,98072,47.7648,-122.159,2.0,2.0,1440.0,15000.0,,0.0,0.0,3.0,7.0,,0.0,1985.0,0.0,1780.0,15000.0,365000.0
208,20150313T000000,98023,47.3351,-122.362,3.0,2.75,3610.0,107386.0,1.5,1.0,3.0,,8.0,3130.0,480.0,,1962.0,,42126.0,425000.0
994,20150403T000000,98107,47.6755,-122.37,2.0,1.75,1530.0,5000.0,2.0,0.0,0.0,4.0,7.0,1260.0,270.0,1989.0,0.0,1470.0,5000.0,576250.0
31,20141229T000000,98052,47.6972,-122.116,3.0,2.5,2620.0,,2.0,0.0,,3.0,9.0,2620.0,0.0,1995.0,0.0,2620.0,9067.0,738000.0
1410,20150326T000000,98004,47.6078,-122.202,3.0,3.0,1950.0,1833.0,,0.0,0.0,3.0,9.0,1610.0,340.0,,0.0,,2131.0,798500.0
1045,20141016T000000,98107,47.6704,-122.391,3.0,3.25,1370.0,1194.0,,0.0,0.0,3.0,8.0,1370.0,0.0,2005.0,0.0,1320.0,,460000.0
1371,20141007T000000,98144,47.5994,-122.287,2.0,1.75,,4736.0,1.5,0.0,,4.0,7.0,1040.0,700.0,,0.0,2020.0,4215.0,565000.0
1067,20140630T000000,98103,47.6605,-122.331,4.0,1.5,1800.0,3245.0,,0.0,0.0,4.0,8.0,,0.0,1929.0,0.0,1800.0,4275.0,875000.0
480,20140714T000000,98004,47.6349,-122.198,4.0,4.5,4650.0,7660.0,2.0,0.0,0.0,3.0,11.0,3640.0,1010.0,2008.0,0.0,1710.0,8400.0,1750000.0
1459,20140730T000000,98038,47.3817,-122.023,3.0,,2170.0,9798.0,2.0,0.0,,3.0,7.0,2170.0,0.0,1995.0,0.0,2020.0,8121.0,340000.0
226,20140521T000000,98106,47.515,-122.362,2.0,1.0,970.0,,1.0,,,3.0,6.0,970.0,0.0,1949.0,,1570.0,,300000.0
90,20141022T000000,98136,47.5446,-122.382,4.0,3.0,1490.0,6766.0,1.5,,1.0,5.0,7.0,1490.0,0.0,1915.0,0.0,1990.0,6526.0,570000.0
1048,20141217T000000,98107,47.6704,-122.39,2.0,1.5,1320.0,1194.0,3.0,0.0,,,7.0,1320.0,0.0,2001.0,0.0,,1250.0,430000.0
1102,20140616T000000,98031,47.4233,-122.198,3.0,,1400.0,,1.0,0.0,0.0,4.0,7.0,1400.0,0.0,1957.0,0.0,1400.0,,230000.0
402,20150428T000000,98070,47.3338,-122.511,3.0,2.5,2090.0,32718.0,,1.0,4.0,,7.0,1550.0,540.0,1919.0,,1200.0,192268.0,400000.0
63,20150319T000000,98168,47.4714,-122.273,,2.5,2910.0,20067.0,2.0,0.0,0.0,3.0,9.0,2910.0,,2001.0,,1730.0,21420.0,499950.0
364,20150425T000000,98053,47.6367,-121.958,4.0,,3160.0,42733.0,2.0,0.0,,3.0,9.0,3160.0,0.0,1995.0,,1890.0,24000.0,1078000.0
489,20150508T000000,98004,47.6354,-122.214,4.0,2.75,3480.0,19991.0,,0.0,2.0,,10.0,2630.0,850.0,1979.0,0.0,3770.0,,1580000.0
230,20140708T000000,98146,47.5033,-122.372,4.0,2.25,1900.0,,1.0,0.0,0.0,3.0,8.0,1370.0,530.0,1977.0,0.0,2030.0,8008.0,485000.0
771,20140721T000000,98116,47.5719,-122.385,3.0,1.0,1710.0,5000.0,1.0,0.0,0.0,5.0,7.0,1140.0,,1921.0,,1670.0,4000.0,502000.0
1567,20141006T000000,98055,47.4402,-122.195,3.0,1.5,1460.0,8505.0,1.0,0.0,0.0,,,1460.0,0.0,1955.0,0.0,1580.0,8505.0,265000.0
1515,20140724T000000,98146,47.5,-122.347,3.0,2.25,1630.0,9145.0,1.0,0.0,0.0,,7.0,1630.0,0.0,1960.0,0.0,1630.0,9206.0,203000.0
740,20150330T000000,98058,47.4239,-122.153,4.0,2.5,1780.0,15000.0,2.0,0.0,0.0,2.0,7.0,,0.0,1993.0,0.0,2005.0,9680.0,355000.0
432,20140513T000000,98117,47.6828,-122.388,,3.0,,,2.0,0.0,0.0,3.0,7.0,2450.0,0.0,1994.0,0.0,1060.0,5500.0,525000.0
954,20150423T000000,98014,47.682,-121.913,3.0,2.5,3230.0,129578.0,1.0,0.0,0.0,,,2100.0,1130.0,,0.0,2760.0,62059.0,499950.0
104,20150507T000000,98103,47.6857,-122.353,4.0,1.5,,4000.0,1.5,,2.0,,7.0,1580.0,,1920.0,1990.0,1160.0,4000.0,750000.0
138,20140911T000000,98003,47.2827,-122.302,3.0,,,6600.0,,0.0,,3.0,7.0,1610.0,0.0,,0.0,1660.0,,250000.0
1529,20140509T000000,98075,47.5884,-122.086,3.0,2.25,3000.0,11665.0,1.5,1.0,4.0,3.0,11.0,3000.0,0.0,2001.0,0.0,3000.0,15959.0,2400000.0
767,20140718T000000,98045,47.5015,-121.772,4.0,2.5,,15123.0,2.0,0.0,0.0,3.0,8.0,1900.0,0.0,,0.0,1900.0,16477.0,410000.0
